ترم ارائه درس,دانشكده درس,دانشكده درس,گروه آموزشي درس,گروه آموزشي درس,شماره و گروه درس,نام درس,كل,ع,ظر فيت,ثبت نام شده,تعداد ليست انتظار,جنس,نام استاد,زمان و مكان ارائه,زمان و مكان امتحان,محدوديت اخذ,مخصوص ورودي,دروس اجبار/متضاد,نحوه ارائه درس,دوره درس,امكان حذف اضطراري,امكان اخذ توسط مهمان,توضيحات
4012,22,مهندسي كامپيوتر,11,واحد آموزش كارشناسي,2211303_06,آزمايشگاه ريز پردازنده,1,1,10,8,0,مختلط,اساتيد گروه آموزشي,درس(ع): سه شنبه   16:30-18:30 مکان: دانشكده كامپيوتر B15 (آزمايشگاه ريز پردازنده),تاريخ: 1402/03/16  ساعت: 16:30-18:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي كامپيوتر، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي كامپيوتر،,بي اثر,ندارد,عادي,روزانه,خير,بله,استاد درس مهندس مشحون مي باشند.
4012,22,مهندسي كامپيوتر,11,واحد آموزش كارشناسي,2211304_01,تحليل و طراحي سيستمها,3,0,70,59,0,مختلط,آشتياني مهرداد,درس(ت): يك شنبه   07:30-09:00 مکان: دانشكده كامپيوتر كلاس شماره 113، درس(ت): سه شنبه   07:30-09:00 مکان: دانشكده كامپيوتر كلاس شماره 113,تاريخ: 1402/03/23  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي كامپيوتر، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي كامپيوتر،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,22,مهندسي كامپيوتر,11,واحد آموزش كارشناسي,2211309_01,تعامل انسان و كامپيوتر,3,0,25,24,0,مختلط,كنگاوري محمدرضا,درس(ت): شنبه      09:00-10:30 مکان: دانشكده كامپيوتر كلاس شماره 117، درس(ت): دوشنبه    09:00-10:30 مکان: دانشكده كامپيوتر كلاس شماره 117,تاريخ: 1402/03/23  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي كامپيوتر، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,22,مهندسي كامپيوتر,11,واحد آموزش كارشناسي,2211312_01,مباني بينايي كامپيوتر,3,0,43,38,0,مختلط,محمدي محمدرضا,درس(ت): شنبه      15:00-16:30 مکان: دانشكده كامپيوتر كلاس شماره 113، درس(ت): دوشنبه    15:00-16:30 مکان: دانشكده كامپيوتر كلاس شماره 113,تاريخ: 1402/04/03  ساعت: 14:00-16:00,مجاز براي مقطع كارشناسي، دانشکده مهندسي كامپيوتر، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي كامپيوتر،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,22,مهندسي كامپيوتر,11,واحد آموزش كارشناسي,2211318_01,آزمايشگاه مدارهاي الكتريكي,1,1,12,6,0,مختلط,ظهيرپور وحيد,درس(ع): سه شنبه   16:30-18:30 مکان: دانشكده كامپيوتر B13 (آزمايشگاه مدار منطقي),تاريخ: 1402/03/21  ساعت: 16:30-18:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي كامپيوتر، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي كامپيوتر،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,22,مهندسي كامپيوتر,11,واحد آموزش كارشناسي,2211322_01,مباني پردازش زبان و گفتار,3,0,39,33,0,مختلط,اعتمادي سيد صالح,درس(ت): شنبه      10:30-12:00 مکان: دانشكده كامپيوتر كلاس شماره 118-، درس(ت): دوشنبه    10:30-12:00 مکان: دانشكده كامپيوتر كلاس شماره 118-,تاريخ: 1402/03/29  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي كامپيوتر، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي كامپيوتر،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,22,مهندسي كامپيوتر,11,واحد آموزش كارشناسي,2211387_01,امنيت سيستمهاي كامپيوتري,3,0,67,67,0,مختلط,ديانت ابوالفضل,درس(ت): يك شنبه   15:00-16:30 مکان: دانشكده كامپيوتر كلاس شماره 113، درس(ت): سه شنبه   15:00-16:30 مکان: دانشكده كامپيوتر كلاس شماره 113,تاريخ: 1402/03/31  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي كامپيوتر، گروه آموزشي واحد آموزش كارشناسي، ترم ورود از 3951 تا 3982،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,22,مهندسي كامپيوتر,11,واحد آموزش كارشناسي,2211389_01,آزمايشگاه معماري كامپيوتر,1,1,15,13,0,مختلط,محبتي مريم,درس(ع): چهارشنبه  10:30-12:30 مکان: دانشكده كامپيوتر G13 (آزمايشگاه معماري كامپيوتر),تاريخ: 1402/03/17  ساعت: 10:30-12:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي كامپيوتر، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي كامپيوتر،,بي اثر,ندارد,عادي,روزانه,خير,بله,
4012,22,مهندسي كامپيوتر,11,واحد آموزش كارشناسي,2211389_02,آزمايشگاه معماري كامپيوتر,1,1,13,9,0,مختلط,محبتي مريم,درس(ع): چهارشنبه  13:00-15:00 مکان: دانشكده كامپيوتر G13 (آزمايشگاه معماري كامپيوتر),تاريخ: 1402/03/17  ساعت: 13:00-15:00,مجاز براي مقطع كارشناسي، دانشکده مهندسي كامپيوتر، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي كامپيوتر،,بي اثر,ندارد,عادي,روزانه,خير,بله,
4012,22,مهندسي كامپيوتر,11,واحد آموزش كارشناسي,2211392_01,مباحث ويژه2,3,0,44,44,0,مختلط,ديانت ابوالفضل,درس(ت): يك شنبه   09:00-10:30 مکان: دانشكده كامپيوتر كلاس شماره 121-، درس(ت): سه شنبه   09:00-10:30 مکان: دانشكده كامپيوتر كلاس شماره 121-,تاريخ: 1402/03/22  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي كامپيوتر، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي كامپيوتر،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,22,مهندسي كامپيوتر,11,واحد آموزش كارشناسي,2211394_01,مباحث ويژه 4,3,0,35,9,0,مختلط,ازهري سيدوحيد,درس(ت): يك شنبه   15:00-16:30 مکان: دانشكده كامپيوتر كلاس شماره 120-، درس(ت): سه شنبه   15:00-16:30 مکان: دانشكده كامپيوتر كلاس شماره 120-,تاريخ: 1402/03/24  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي كامپيوتر، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي كامپيوتر،,بي اثر,ندارد,عادي,روزانه,بله,بله,مبحث ارائه شده در اين درس توسعه پشته پروتكل TCP/IP در لينوكس مي باشد.
4012,22,مهندسي كامپيوتر,11,واحد آموزش كارشناسي,2211402_01,كارگاه برنامه نويسي كامپيوتر,0,0,57,46,0,مختلط,آشتياني مهرداد,درس(ت): چهارشنبه  07:30-09:00 مکان: دانشكده كامپيوتر كلاس شماره 122-، درس(ت): چهارشنبه  09:00-10:30 مکان: دانشكده كامپيوتر كلاس شماره 122-,تاريخ: 1402/03/17  ساعت: 07:30-09:00,مجاز براي مقطع كارشناسي،,بي اثر,ندارد,عادي,روزانه,خير,بله,دانشجوياني كه درس مباني را با دكتر آشتياني اخذ كرده اند مي بايست كارگاه را نيز با ايشان اخذ كنند.
4012,22,مهندسي كامپيوتر,11,واحد آموزش كارشناسي,2211402_02,كارگاه برنامه نويسي كامپيوتر,0,0,57,47,0,مختلط,آشتياني مهرداد,درس(ت): چهارشنبه  10:30-12:00 مکان: دانشكده كامپيوتر كلاس شماره 122-، درس(ت): چهارشنبه  13:30-15:00 مکان: دانشكده كامپيوتر كلاس شماره 122-,تاريخ: 1402/03/17  ساعت: 10:30-12:00,مجاز براي مقطع كارشناسي،,بي اثر,ندارد,عادي,روزانه,خير,بله,دانشجوياني كه درس مباني را با دكتر آشتياني اخذ كرده اند مي بايست كارگاه را نيز با ايشان اخذ كنند.
4012,22,مهندسي كامپيوتر,11,واحد آموزش كارشناسي,2211402_03,كارگاه برنامه نويسي كامپيوتر,0,0,57,37,0,مختلط,آشتياني مهرداد,درس(ت): چهارشنبه  15:00-16:30 مکان: دانشكده كامپيوتر كلاس شماره 122-، درس(ت): چهارشنبه  16:30-18:00 مکان: دانشكده كامپيوتر كلاس شماره 122-,تاريخ: 1402/03/17  ساعت: 15:00-16:30,مجاز براي مقطع كارشناسي،,بي اثر,ندارد,عادي,روزانه,خير,بله,دانشجوياني كه درس مباني را با دكتر آشتياني اخذ كرده اند مي بايست كارگاه را نيز با ايشان اخذ كنند..
4012,22,مهندسي كامپيوتر,11,واحد آموزش كارشناسي,2211402_04,كارگاه برنامه نويسي كامپيوتر,0,0,57,56,0,مختلط,رفيعي آتاني طيبه,درس(ت): چهارشنبه  07:30-09:00 مکان: دانشكده كامپيوتر كلاس شماره 121-، درس(ت): چهارشنبه  09:00-10:30 مکان: دانشكده كامپيوتر كلاس شماره 121-,تاريخ: 1402/03/17  ساعت: 07:30-09:00,مجاز براي مقطع كارشناسي،,بي اثر,ندارد,عادي,روزانه,خير,بله,دانشجوياني كه درس مباني را با خانم رفيعي اخذ كرده اند مي بايست كارگاه را نيز با ايشان اخذ كنند.
4012,22,مهندسي كامپيوتر,11,واحد آموزش كارشناسي,2211402_05,كارگاه برنامه نويسي كامپيوتر,0,0,57,57,0,مختلط,رفيعي آتاني طيبه,درس(ت): چهارشنبه  10:30-12:00 مکان: دانشكده كامپيوتر كلاس شماره 121-، درس(ت): چهارشنبه  13:30-15:00 مکان: دانشكده كامپيوتر كلاس شماره 121-,تاريخ: 1402/03/17  ساعت: 10:30-12:00,مجاز براي مقطع كارشناسي،,بي اثر,ندارد,عادي,روزانه,خير,بله,دانشجوياني كه درس مباني را با خانم رفيعي اخذ كرده اند مي بايست كارگاه را نيز با ايشان اخذ كنند.
4012,22,مهندسي كامپيوتر,11,واحد آموزش كارشناسي,2211402_06,كارگاه برنامه نويسي كامپيوتر,0,0,57,55,0,مختلط,رفيعي آتاني طيبه,درس(ت): چهارشنبه  15:00-16:30 مکان: دانشكده كامپيوتر كلاس شماره 121-، درس(ت): چهارشنبه  16:30-18:00 مکان: دانشكده كامپيوتر كلاس شماره 121-,تاريخ: 1402/03/17  ساعت: 15:00-16:30,مجاز براي مقطع كارشناسي،,بي اثر,ندارد,عادي,روزانه,خير,بله,دانشجوياني كه درس مباني را با خانم رفيعي اخذ كرده اند مي بايست كارگاه را نيز با ايشان اخذ كنند.
4012,22,مهندسي كامپيوتر,11,واحد آموزش كارشناسي,2211405_01,مقدمه اي بر مسابقات برنامه نويسي,3,0,35,34,0,مختلط,اعتمادي سيد صالح,درس(ت): چهارشنبه  09:00-10:30 مکان: دانشكده كامپيوتر كلاس شماره 118-، درس(ت): چهارشنبه  10:30-12:00 مکان: دانشكده كامپيوتر كلاس شماره 118-,تاريخ: 1402/03/28  ساعت: 08:30-10:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي كامپيوتر، گروه آموزشي واحد آموزش كارشناسي،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,22,مهندسي كامپيوتر,11,واحد آموزش كارشناسي,2211415_01,مباحث ويژه 5,3,0,35,17,0,مختلط,نادري حسن,درس(ت): يك شنبه   13:30-15:00 مکان: دانشكده كامپيوتر كلاس شماره 120-، درس(ت): سه شنبه   13:30-15:00 مکان: دانشكده كامپيوتر كلاس شماره 120-,تاريخ: 1402/03/29  ساعت: 14:00-16:00,مجاز براي مقطع كارشناسي، دانشکده مهندسي كامپيوتر، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي كامپيوتر،,بي اثر,ندارد,عادي,روزانه,بله,بله,مبحث ارائه شده در اين درس مباني علوم داده مي باشد.
4012,22,مهندسي كامپيوتر,11,واحد آموزش كارشناسي,2211416_01,مباحث ويژه 6,3,0,41,41,0,مختلط,انتظاري ملكي رضا,درس(ت): يك شنبه   10:30-12:00 مکان: دانشكده كامپيوتر كلاس شماره 117، درس(ت): سه شنبه   10:30-12:00 مکان: دانشكده كامپيوتر كلاس شماره 117,تاريخ: 1402/03/28  ساعت: 14:00-16:00,مجاز براي مقطع كارشناسي، دانشکده مهندسي كامپيوتر، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي كامپيوتر،,بي اثر,ندارد,عادي,روزانه,بله,بله,مبحث ارائه شده در اين درس مباني الگوريتم هاي معاملاتي خواهد بود.
4012,22,مهندسي كامپيوتر,11,واحد آموزش كارشناسي,2211417_01,مباحث ويژه7,3,0,25,12,0,مختلط,هاديان دهكردي مسعود,درس(ت): شنبه      16:30-18:00 مکان: دانشكده كامپيوتر كلاس شماره 116، درس(ت): دوشنبه    16:30-18:00 مکان: دانشكده كامپيوتر كلاس شماره 116,تاريخ: 1402/03/30  ساعت: 09:30-11:30,مجاز براي مقطع كارشناسي، دانشکده مهندسي كامپيوتر، گروه آموزشي واحد آموزش كارشناسي، رشته مهندسي كامپيوتر،,بي اثر,ندارد,عادي,روزانه,بله,بله,مبحث اين جبر خطي مي باشد
4012,25,واحد دماوند,32,گروه مهندسي پيشرفت,2532001_01,اصول اقتصاد,3,0,10,0,0,مختلط,ميرزامحمدي سعيد,درس(ت): يك شنبه   07:30-10:30 مکان: دانشكده صنايع كلاس شماره 304,تاريخ: 1402/03/28  ساعت: 10:00-12:00,مجاز براي مقطع كارشناسي ارشد، دوره نوبت دوم، دانشکده واحد دماوند، گروه آموزشي گروه مهندسي پيشرفت، رشته مديريت كسب و كار - استراتژي،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,25,واحد دماوند,32,گروه مهندسي پيشرفت,2532021_01,پياده سازي استراتژي,3,0,10,5,0,مختلط,نورعليزاده حميدرضا,درس(ت): سه شنبه   15:00-18:00 مکان: دانشكده صنايع كلاس شماره 205,تاريخ: 1402/03/23  ساعت: 08:00-10:00,مجاز براي مقطع كارشناسي ارشد، دوره نوبت دوم، دانشکده واحد دماوند، گروه آموزشي گروه مهندسي پيشرفت، رشته مديريت كسب و كار - استراتژي،,بي اثر,ندارد,عادي,روزانه,بله,بله,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611001_01,تربيت بدني,1,1,18,18,0,مرد,شريعتي جمال الدين,درس(ع): شنبه      07:30-09:00 مکان: تربيت بدني سالن بدنسازي 1,تاريخ: 1402/03/23  ساعت: 13:30-15:30,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611001_02,تربيت بدني,1,1,18,19,0,مرد,شريعتي جمال الدين,درس(ع): شنبه      10:30-12:00 مکان: تربيت بدني سالن بدنسازي 1,تاريخ: 1402/03/23  ساعت: 13:30-15:30,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611001_03,تربيت بدني,1,1,17,18,0,مرد,شريعتي جمال الدين,درس(ع): شنبه      13:30-15:00 مکان: تربيت بدني سالن بدنسازي 1,تاريخ: 1402/03/23  ساعت: 13:30-15:30,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611001_04,تربيت بدني,1,1,18,18,0,مرد,شريعتي جمال الدين,درس(ع): شنبه      15:00-16:30 مکان: تربيت بدني سالن بدنسازي 1,تاريخ: 1402/03/23  ساعت: 13:30-15:30,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611001_05,تربيت بدني,1,1,18,18,0,مرد,سيفي حميد,درس(ع): شنبه      07:30-09:00 مکان: تربيت بدني سالن بدنسازي 2,تاريخ: 1402/03/23  ساعت: 13:30-15:30,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611001_06,تربيت بدني,1,1,18,19,0,مرد,سيفي حميد,درس(ع): شنبه      09:00-10:30 مکان: تربيت بدني سالن بدنسازي 1,تاريخ: 1402/03/23  ساعت: 13:30-15:30,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611001_07,تربيت بدني,1,1,18,18,0,مرد,سيفي حميد,درس(ع): دوشنبه    07:30-09:00 مکان: تربيت بدني سالن بدنسازي 1,تاريخ: 1402/03/23  ساعت: 13:30-15:30,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611001_08,تربيت بدني,1,1,18,18,0,مرد,سيفي حميد,درس(ع): دوشنبه    09:00-10:30 مکان: تربيت بدني سالن بدنسازي 1,تاريخ: 1402/03/23  ساعت: 13:30-15:30,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611001_09,تربيت بدني,1,1,18,18,0,مرد,سيفي حميد,درس(ع): دوشنبه    15:00-16:30 مکان: تربيت بدني سالن بدنسازي 1,تاريخ: 1402/03/23  ساعت: 13:30-15:30,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611001_10,تربيت بدني,1,1,18,19,0,مرد,نجاريان مهديمحمديان اميد,درس(ع): يك شنبه   09:00-10:30 مکان: تربيت بدني سالن بدنسازي 1,تاريخ: 1402/03/23  ساعت: 13:30-15:30,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611001_11,تربيت بدني,1,1,18,19,0,مرد,نجاريان مهدي,درس(ع): دوشنبه    09:00-10:30 مکان: تربيت بدني سالن بدنسازي 2,تاريخ: 1402/03/23  ساعت: 13:30-15:30,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611001_12,تربيت بدني,1,1,18,18,0,مرد,نجاريان مهديمحمديان اميد,درس(ع): سه شنبه   09:00-10:30 مکان: تربيت بدني سالن بدنسازي 1,تاريخ: 1402/03/23  ساعت: 13:30-15:30,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611001_13,تربيت بدني,1,1,18,18,0,مرد,محمد صالح علي,درس(ع): چهارشنبه  09:00-10:30 مکان: تربيت بدني سالن بدنسازي 1,تاريخ: 1402/03/23  ساعت: 13:30-15:30,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611001_14,تربيت بدني,1,1,18,17,0,مرد,محمد صالح علي,درس(ع): چهارشنبه  10:30-12:00 مکان: تربيت بدني سالن بدنسازي 1,تاريخ: 1402/03/23  ساعت: 13:30-15:30,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611001_15,تربيت بدني,1,1,18,18,0,مرد,محمد صالح علي,درس(ع): چهارشنبه  15:00-16:30 مکان: تربيت بدني سالن بدنسازي 1,تاريخ: 1402/03/23  ساعت: 13:30-15:30,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611001_16,تربيت بدني,1,1,16,16,0,زن,مولائي زينب,درس(ع): شنبه      09:00-10:30 مکان: تربيت بدني سالن حجاب 1,تاريخ: 1402/03/23  ساعت: 13:30-15:30,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611001_17,تربيت بدني,1,1,17,17,0,زن,مولائي زينب,درس(ع): شنبه      10:30-12:00 مکان: تربيت بدني سالن حجاب 1,تاريخ: 1402/03/23  ساعت: 13:30-15:30,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611001_18,تربيت بدني,1,1,16,16,0,زن,مولائي زينباسماعيلي شهرزاد,درس(ع): سه شنبه   09:00-10:30 مکان: تربيت بدني سالن حجاب 1,تاريخ: 1402/03/23  ساعت: 13:30-15:30,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611001_19,تربيت بدني,1,1,16,16,0,زن,نمازي آسيه,درس(ع): يك شنبه   09:00-10:30 مکان: تربيت بدني سالن حجاب 1,تاريخ: 1402/03/23  ساعت: 13:30-15:30,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611001_20,تربيت بدني,1,1,16,14,0,زن,نمازي آسيه,درس(ع): يك شنبه   13:30-15:00 مکان: تربيت بدني سالن حجاب 1,تاريخ: 1402/03/23  ساعت: 13:30-15:30,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611001_21,تربيت بدني,1,1,16,17,0,زن,نمازي آسيه,درس(ع): سه شنبه   10:30-12:00 مکان: تربيت بدني سالن حجاب 1,تاريخ: 1402/03/23  ساعت: 13:30-15:30,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611001_22,تربيت بدني,1,1,17,17,0,زن,اسماعيلي شهرزاد,درس(ع): سه شنبه   13:30-15:00 مکان: تربيت بدني سالن حجاب 1,تاريخ: 1402/03/23  ساعت: 13:30-15:30,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611001_23,تربيت بدني,1,1,16,15,0,زن,اسماعيلي شهرزادمولائي زينب,درس(ع): چهارشنبه  09:00-10:30 مکان: تربيت بدني سالن حجاب 1,تاريخ: 1402/03/23  ساعت: 13:30-15:30,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611001_24,تربيت بدني,1,1,16,16,0,زن,اسماعيلي شهرزاد,درس(ع): چهارشنبه  10:30-12:00 مکان: تربيت بدني سالن حجاب 1,تاريخ: 1402/03/23  ساعت: 13:30-15:30,بي اثر,ندارد,عادي,روزانه,خير,بله,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_25,ورزش1,1,1,12,10,0,مرد,محمديان اميد,درس(ع): شنبه      09:00-10:30 مکان: تربيت بدني استخر دانشگاه 2,بي اثر,ندارد,عادي,روزانه,خير,بله,شنا,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_26,ورزش1,1,1,12,12,0,مرد,محمديان اميد,درس(ع): شنبه      10:30-12:00 مکان: تربيت بدني استخر دانشگاه 2,بي اثر,ندارد,عادي,روزانه,خير,بله,شنا,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_27,ورزش1,1,1,12,11,0,مرد,محمديان اميد,درس(ع): دوشنبه    09:00-10:30 مکان: تربيت بدني استخر دانشگاه 2,بي اثر,ندارد,عادي,روزانه,خير,بله,شنا,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_28,ورزش1,1,1,12,8,0,مرد,محمديان اميد,درس(ع): دوشنبه    10:30-12:00 مکان: تربيت بدني استخر دانشگاه 2,بي اثر,ندارد,عادي,روزانه,خير,بله,شنا,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_30,ورزش1,1,1,12,12,0,مرد,نوروزي مجيد,درس(ع): شنبه      10:30-12:00 مکان: تربيت بدني استخر دانشگاه 1,بي اثر,ندارد,عادي,روزانه,خير,بله,شنا,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_31,ورزش1,1,1,12,7,0,مرد,نوروزي مجيد,درس(ع): دوشنبه    09:00-10:30 مکان: تربيت بدني استخر دانشگاه 1,بي اثر,ندارد,عادي,روزانه,خير,بله,شنا,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_32,ورزش1,1,1,12,8,0,مرد,نوروزي مجيد,درس(ع): دوشنبه    10:30-12:00 مکان: تربيت بدني استخر دانشگاه 1,بي اثر,ندارد,عادي,روزانه,خير,بله,شنا,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_33,ورزش1,1,1,16,16,0,مرد,شريعتي جمال الدين,درس(ع): شنبه      09:00-10:30 مکان: تربيت بدني سالن ملك لو 1,بي اثر,ندارد,عادي,روزانه,خير,بله,فوتسال-سالن ملك لو,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_34,ورزش1,1,1,16,16,0,مرد,شريعتي جمال الدين,درس(ع): شنبه      16:30-18:00 مکان: تربيت بدني زمين چمن طبيعي 1,بي اثر,ندارد,عادي,روزانه,خير,بله,فوتبال,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_35,ورزش1,1,1,16,9,0,مرد,شريعتي جمال الدين,درس(ع): دوشنبه    16:30-18:00 مکان: تربيت بدني سالن ملك لو 1,بي اثر,ندارد,عادي,روزانه,خير,بله,بسكتبال,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_36,ورزش1,1,1,16,15,0,مرد,شريعتي جمال الدين,درس(ع): يك شنبه   16:30-18:00 مکان: تربيت بدني زمين چمن طبيعي 1,بي اثر,ندارد,عادي,روزانه,خير,بله,فوتبال,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_37,ورزش1,1,1,17,15,0,مرد,نجاريان مهدي,درس(ع): شنبه      09:00-10:30 مکان: تربيت بدني سالن تنيس روي ميز 1,بي اثر,ندارد,عادي,روزانه,خير,بله,تنيس روي ميز,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_38,ورزش1,1,1,17,17,0,مرد,نجاريان مهدي,درس(ع): شنبه      10:30-12:00 مکان: تربيت بدني سالن ملك لو 1,بي اثر,ندارد,عادي,روزانه,خير,بله,واليبال,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_39,ورزش1,1,1,18,19,0,مرد,نجاريان مهدي,درس(ع): شنبه      15:00-16:30 مکان: تربيت بدني سالن ملك لو 1,بي اثر,ندارد,عادي,روزانه,خير,بله,واليبال,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_40,ورزش1,1,1,16,17,0,مرد,نجاريان مهدي,درس(ع): يك شنبه   10:30-12:00 مکان: تربيت بدني سالن ملك لو 1,بي اثر,ندارد,عادي,روزانه,خير,بله,بدمينتون,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_41,ورزش1,1,1,18,19,0,مرد,نجاريان مهديمحمديان اميد,درس(ع): يك شنبه   15:00-16:30 مکان: تربيت بدني سالن ملك لو 1,بي اثر,ندارد,عادي,روزانه,خير,بله,فوتسال,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_42,ورزش1,1,1,12,12,0,مرد,نجاريان مهدي,درس(ع): دوشنبه    10:30-12:00 مکان: تربيت بدني استخر دانشگاه 3,بي اثر,ندارد,عادي,روزانه,خير,بله,شنا,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_43,ورزش1,1,1,18,18,0,مرد,نجاريان مهديمحمديان اميد,درس(ع): سه شنبه   10:30-12:00 مکان: تربيت بدني سالن تنيس روي ميز 1,بي اثر,ندارد,عادي,روزانه,خير,بله,تنيس روي ميز,,
4012,26,تربيت بدني,11,واحد آموزش كارشناسي,2611002_44,ورزش1,1,1,16,10,0,مرد,سيفي حميد,درس(ع): شنبه      10:30-12:00 مکان: تربيت بدني سالن رزمي و كشتي 1,بي اثر,ندارد,عادي,روزانه,خير,بله,كشتي,,
